biosample,attr
SAMN16293289,"{'title': 'HN44-1', 'Identifiers': {'BioSample': 'SAMN16293289', 'SRA': 'SRS7449852', 'GEO': 'GSM4809930'}, 'Organism': 'Glycine max', 'Attributes': {'tissue': 'LEAF'}, 'Accession': 'SAMN16293289', 'ID': '16293289'}"
SAMN30696811,"{'title': 'Soybeans in mocked group', 'Identifiers': {'BioSample': 'SAMN30696811', 'Sample name': 'W2-rep2', 'SRA': 'SRS15014395'}, 'Organism': 'Glycine max', 'Attributes': {'cultivar': 'Mengdou 28', 'tissue': 'Leaves', 'replicate': 'W2-rep2'}, 'Accession': 'SAMN30696811', 'ID': '30696811'}"
SAMN32316682,"{'title': 'Plant sample from Glycine max', 'Identifiers': {'BioSample': 'SAMN32316682', 'Sample name': 'OXZH2', 'SRA': 'SRS16214676'}, 'Organism': 'Glycine max', 'Attributes': {'isolate': 'Overexpressed lines', 'cultivar': 'ZH24', 'tissue': 'Whole seedling', 'Replicate': 'replicate = biological replicate 2'}, 'Accession': 'SAMN32316682', 'ID': '32316682'}"
SAMN19243712,"{'title': 'Plant sample from Glycine max', 'Identifiers': {'BioSample': 'SAMN19243712', 'Sample name': '23-S77', 'SRA': 'SRS9035582'}, 'Organism': 'Glycine max', 'Attributes': {'isolate': 'not available', 'cultivar': 'not available', 'ecotype': 'not available', 'age': '3 months', 'tissue': 'leaf'}, 'Accession': 'SAMN19243712', 'ID': '19243712'}"
SAMN03406694,"{'title': '72 hpi CTRL 3', 'Identifiers': {'BioSample': 'SAMN03406694', 'SRA': 'SRS873633', 'GEO': 'GSM1633406'}, 'Organism': 'Glycine max', 'Attributes': {'tissue': 'Seedling'}, 'Accession': 'SAMN03406694', 'ID': '3406694'}"
SAMN36760670,"{'title': 'Plant sample from Glycine max', 'Identifiers': {'BioSample': 'SAMN36760670', 'Sample name': 'R48-1-1', 'SRA': 'SRS18451492'}, 'Organism': 'Glycine max', 'Attributes': {'isolate': 'R48-1 line repeat 1 in CSSL population', 'tissue': 'Embryo'}, 'Accession': 'SAMN36760670', 'ID': '36760670'}"
SAMN20967645,"{'title': 'Plant sample from soybean', 'Identifiers': {'BioSample': 'SAMN20967645', 'Sample name': 'heinong84', 'SRA': 'SRS9955090'}, 'Organism': 'Glycine max', 'Attributes': {'cultivar': 'HN84', 'age': 'V4', 'tissue': 'LEAVES'}, 'Accession': 'SAMN20967645', 'ID': '20967645'}"
SAMN01819916,"{'title': 'R88_Germinating_Cotyledons_Stage5_BR2', 'Identifiers': {'BioSample': 'SAMN01819916', 'SRA': 'SRS377267', 'GEO': 'GSM1044993'}, 'Organism': 'Glycine max', 'Attributes': {'cultivar': 'Williams', 'Stage': '4-5 days after planting', 'preservation': 'lyophilized', 'purification': 'none'}, 'Accession': 'SAMN01819916', 'ID': '1819916'}"
SAMD00276106,"{'title': 'Root sample of soybean cultivated in Plot-4, collected on 2018-07-04', 'Identifiers': {'BioSample': 'SAMD00276106', 'SRA': 'DRS277255'}, 'Organism': 'Glycine max', 'Attributes': {'biological_replicate': 'hairy vetch application, biological replicate 2'}, 'Accession': 'SAMD00276106', 'ID': '32887221'}"
SAMN19217950,"{'title': 'Plant sample from Glycine max', 'Identifiers': {'BioSample': 'SAMN19217950', 'Sample name': '5KUAI-CK1', 'SRA': 'SRS9003702'}, 'Organism': 'Glycine max', 'Attributes': {'replicate': 'replicate = biological replicate 1', 'cultivar': 'KUAI', 'tissue': 'ROOT5'}, 'Accession': 'SAMN19217950', 'ID': '19217950'}"
SAMN41027818,"{'title': 'KPM_1', 'Identifiers': {'BioSample': 'SAMN41027818', 'Sample name': 'KPM_1', 'SRA': 'SRS21118180'}, 'Organism': 'Glycine max', 'Attributes': {'isolate': 'Paternal', 'cultivar': 'SUZU', 'ecotype': 'not applicable', 'age': 'not applicable', 'tissue': 'pod'}, 'Accession': 'SAMN41027818', 'ID': '41027818'}"
SAMN32153547,"{'title': 'Varieties of 138', 'Identifiers': {'BioSample': 'SAMN32153547', 'Sample name': 'CX24', 'SRA': 'SRS16216760'}, 'Organism': 'Glycine max', 'Attributes': {'isolate': 'not determined', 'cultivar': 'soybean', 'ecotype': 'not determined', 'age': 'not determined', 'tissue': 'seed'}, 'Accession': 'SAMN32153547', 'ID': '32153547'}"
SAMN39848637,"{'title': 'DS3d2_input', 'Identifiers': {'BioSample': 'SAMN39848637', 'Sample name': 'Susceptible DS 3d 2 input', 'SRA': 'SRS20402305'}, 'Organism': 'Glycine max', 'Attributes': {'cultivar': 'Dongsheng1', 'age': '3 days after nematode infection', 'tissue': 'root', 'treatment': 'DS3d2input'}, 'Accession': 'SAMN39848637', 'ID': '39848637'}"
SAMN22371183,"{'title': 'WD-2 27DAP greenhouse rep3', 'Identifiers': {'BioSample': 'SAMN22371183', 'SRA': 'SRS10623349', 'GEO': 'GSM5629899'}, 'Organism': 'Glycine max', 'Attributes': {'genotype': 'WD-2', 'timepoint': '27 DAP', 'tissue': 'immature embryos'}, 'Accession': 'SAMN22371183', 'ID': '22371183'}"
SAMN28000078,"{'title': '6root', 'Identifiers': {'BioSample': 'SAMN28000078', 'Sample name': 'WT-A3', 'SRA': 'SRS12994469'}, 'Organism': 'Glycine max', 'Attributes': {'cultivar': '6Huachun 6', 'age': '8 hours after treatment', 'tissue': 'Soybean root'}, 'Accession': 'SAMN28000078', 'ID': '28000078'}"
SAMN09513398,"{'title': 'Plant sample from Glycine max', 'Identifiers': {'BioSample': 'SAMN09513398', 'Sample name': 'SL209641', 'SRA': 'SRS3480951'}, 'Organism': 'Glycine max', 'Attributes': {'isolate': 'P. sojae 1.S.1.1', 'cultivar': '12253', 'ecotype': 'Conrad x Sloan', 'age': '24 hai', 'tissue': 'inoculation site: ~2 cm below the crown', 'disease': 'Phytophthora root and stem rot', 'population': 'F9:11 Recombinant inbred line', 'treatment': 'Inoculated'}, 'Accession': 'SAMN09513398', 'ID': '9513398'}"
SAMN09716545,"{'title': '1H05', 'Identifiers': {'BioSample': 'SAMN09716545', 'SRA': 'SRS3596270', 'GEO': 'GSM3306943'}, 'Organism': 'Glycine max', 'Attributes': {'tissue': 'The whole shoot above cotelydon', 'photoperiod': 'LD', 'genotype': '2'}, 'Accession': 'SAMN09716545', 'ID': '9716545'}"
SAMN15731798,"{'title': 'Afe_2', 'Identifiers': {'BioSample': 'SAMN15731798', 'Sample name': 'Afe_2', 'SRA': 'SRS7152392'}, 'Organism': 'Glycine max', 'Attributes': {'isolate': 'not collected', 'cultivar': 'Zhonghuang13', 'ecotype': 'not collected', 'age': '35 days', 'tissue': 'root', 'treatment': 'Add Fe', 'replicate': 'biological replicate 2'}, 'Accession': 'SAMN15731798', 'ID': '15731798'}"
SAMN18877660,"{'title': 'Plant sample from Glycine max', 'Identifiers': {'BioSample': 'SAMN18877660', 'Sample name': 'TSS', 'SRA': 'SRS8777968'}, 'Organism': 'Glycine max', 'Attributes': {'cultivar': 'Toyomusume', 'tissue': 'shoot', 'treatment': 'stress'}, 'Accession': 'SAMN18877660', 'ID': '18877660'}"
SAMN04305368,"{'title': '3MWT-Stage4-Rep2', 'Identifiers': {'BioSample': 'SAMN04305368', 'SRA': 'SRS2053912', 'GEO': 'GSM1959612'}, 'Organism': 'Glycine max', 'Attributes': {'Stage': '4', 'genotype': 'MIPS1/MRP-L/MRP-N'}, 'Accession': 'SAMN04305368', 'ID': '4305368'}"
SAMN19322184,"{'title': 'Plant sample from Glycine max', 'Identifiers': {'BioSample': 'SAMN19322184', 'Sample name': 'B03-12-2', 'SRA': 'SRS9146217'}, 'Organism': 'Glycine max', 'Attributes': {'cultivar': 'missing', 'age': '30 days after sowing', 'tissue': 'leaf', 'treatment': 'B03-12-2'}, 'Accession': 'SAMN19322184', 'ID': '19322184'}"
SAMN15648528,"{'title': 'Plant sample from Glycine max', 'Identifiers': {'BioSample': 'SAMN15648528', 'Sample name': 'T242064-66', 'SRA': 'SRS7092754'}, 'Organism': 'Glycine max', 'Attributes': {'isolate': 'not applicable', 'cultivar': 'P528', 'ecotype': 'YHSBLP', 'age': 'not applicable', 'tissue': 'seed'}, 'Accession': 'SAMN15648528', 'ID': '15648528'}"
SAMN09513386,"{'title': 'Plant sample from Glycine max', 'Identifiers': {'BioSample': 'SAMN09513386', 'Sample name': 'SL209626', 'SRA': 'SRS3480943'}, 'Organism': 'Glycine max', 'Attributes': {'isolate': 'P. sojae 1.S.1.1', 'cultivar': '12213', 'ecotype': 'Conrad x Sloan', 'age': '24 hai', 'tissue': 'inoculation site: ~2 cm below the crown', 'disease': 'Phytophthora root and stem rot', 'population': 'F9:11 Recombinant inbred line', 'treatment': 'Inoculated'}, 'Accession': 'SAMN09513386', 'ID': '9513386'}"
SAMN33199882,"{'title': 'Soybean overexpression of the aldehyde dehydrogenase AhALDH3H1 from Arachis hypogaea under saline-alkali stress for 28d biological replicate 2', 'Identifiers': {'BioSample': 'SAMN33199882', 'Sample name': 'OE-S-2', 'SRA': 'SRS16710239'}, 'Organism': 'Glycine max', 'Attributes': {'isolate': 'Soybean overexpression of the aldehyde dehydrogenase AhALDH3H1 from Arachis hypogaea under saline-alkali stress for 28d biological replicate 2', 'cultivar': 'P3', 'ecotype': 'not collected', 'age': '35 days of culture', 'tissue': 'roots', 'disease': 'not collected', 'genotype': 'not collected', 'phenotype': 'not collected', 'population': 'not collected', 'sex': 'not collected', 'temperature': '25', 'treatment': 'saline-alkali stress 28d', 'biological_replicate': 'biological replicate 2'}, 'Accession': 'SAMN33199882', 'ID': '33199882'}"
SAMN09513442,"{'title': 'Plant sample from Glycine max', 'Identifiers': {'BioSample': 'SAMN09513442', 'Sample name': 'SL209488', 'SRA': 'SRS3480903'}, 'Organism': 'Glycine max', 'Attributes': {'isolate': 'P. sojae 1.S.1.1', 'cultivar': '12068', 'ecotype': 'Conrad x Sloan', 'age': '24 hai', 'tissue': 'inoculation site: ~2 cm below the crown', 'population': 'F9:11 Recombinant inbred line', 'treatment': 'Mock'}, 'Accession': 'SAMN09513442', 'ID': '9513442'}"
SAMN19322196,"{'title': 'Plant sample from Glycine max', 'Identifiers': {'BioSample': 'SAMN19322196', 'Sample name': 'B09-16-3', 'SRA': 'SRS9146232'}, 'Organism': 'Glycine max', 'Attributes': {'cultivar': 'missing', 'age': '30 days after sowing', 'tissue': 'leaf', 'treatment': 'B09-16-3'}, 'Accession': 'SAMN19322196', 'ID': '19322196'}"
SAMN09539560,"{'title': 'LP rep1', 'Identifiers': {'BioSample': 'SAMN09539560', 'SRA': 'SRS3499043', 'GEO': 'GSM3243558'}, 'Organism': 'Glycine max', 'Attributes': {'tissue': 'Nodule'}, 'Accession': 'SAMN09539560', 'ID': '9539560'}"
SAMN15648262,"{'title': 'Plant sample from Glycine max', 'Identifiers': {'BioSample': 'SAMN15648262', 'Sample name': 'a13-2', 'SRA': 'SRS7092899'}, 'Organism': 'Glycine max', 'Attributes': {'isolate': 'not applicable', 'cultivar': 'P242', 'ecotype': 'YHSBLP', 'age': 'not applicable', 'tissue': 'seed'}, 'Accession': 'SAMN15648262', 'ID': '15648262'}"
SAMN03169155,"{'title': '3AZ48', 'Identifiers': {'BioSample': 'SAMN03169155', 'Sample name': 'LAZ_48h_rep3', 'SRA': 'SRS748299'}, 'Organism': 'Glycine max', 'Attributes': {'cultivar': 'Williams82', 'isolate': '3', 'age': '21 days', 'tissue': 'distal leaf abscission zone', 'temperature': '25C', 'treatment': '25 ul/l ethylene 48h'}, 'Accession': 'SAMN03169155', 'ID': '3169155'}"
SAMN18559422,"{'title': 'Plant sample from Glycine max', 'Identifiers': {'BioSample': 'SAMN18559422', 'Sample name': 'SR3', 'SRA': 'SRS8613932'}, 'Organism': 'Glycine max', 'Attributes': {'cultivar': 'Swat 1', 'age': 'not applicable', 'tissue': 'Leaves', 'replicate': 'biological replicate 3'}, 'Accession': 'SAMN18559422', 'ID': '18559422'}"
SAMN09716247,"{'title': 'YH07_9D7', 'Identifiers': {'BioSample': 'SAMN09716247', 'SRA': 'SRS3595523', 'GEO': 'GSM3306194'}, 'Organism': 'Glycine max', 'Attributes': {'tissue': 'The whole shoot above cotelydon', 'photoperiod': 'Sh', 'genotype': '4'}, 'Accession': 'SAMN09716247', 'ID': '9716247'}"
SAMN19355595,"{'title': 'PPZ rep2', 'Identifiers': {'BioSample': 'SAMN19355595', 'SRA': 'SRS9076049', 'GEO': 'GSM5342154'}, 'Organism': 'Glycine max', 'Attributes': {'cultivar': 'Wm82', 'age': 'ten and a half days seedlings', 'treatment': '0.1 μM PPZ treatment', 'tissue': '1 cm of the root tip'}, 'Accession': 'SAMN19355595', 'ID': '19355595'}"
SAMN05223305,"{'title': 'TW-1-M-3-3', 'Identifiers': {'BioSample': 'SAMN05223305', 'SRA': 'SRS1495251', 'GEO': 'GSM2195657'}, 'Organism': 'Glycine max', 'Attributes': {'genotype': 'low phytate soybean mutant TW-1-M', 'tissue': 'seed'}, 'Accession': 'SAMN05223305', 'ID': '5223305'}"
SAMD00276080,"{'title': 'Leaf sample of soybean cultivated in Plot-7, collected on 2018-07-18', 'Identifiers': {'BioSample': 'SAMD00276080', 'SRA': 'DRS277229'}, 'Organism': 'Glycine max', 'Attributes': {'biological_replicate': 'no hairy vetch application, biological replicate 4'}, 'Accession': 'SAMD00276080', 'ID': '32887195'}"
SAMN32153754,"{'title': 'Varieties of 345', 'Identifiers': {'BioSample': 'SAMN32153754', 'Sample name': 'JL115', 'SRA': 'SRS16165325'}, 'Organism': 'Glycine max', 'Attributes': {'isolate': 'not determined', 'cultivar': 'soybean', 'ecotype': 'not determined', 'age': 'not determined', 'tissue': 'seed'}, 'Accession': 'SAMN32153754', 'ID': '32153754'}"
SAMN39205325,"{'title': 'QS15544_paired_L139_R1', 'Identifiers': {'BioSample': 'SAMN39205325', 'Sample name': 'RNA_seq_sample_QS15544_RIL_61', 'SRA': 'SRS20030129'}, 'Organism': 'Glycine max', 'Attributes': {'cultivar': 'Population QS15544', 'ecotype': 'Population QS15544', 'age': '25 days', 'tissue': 'Leaf tissue from V4 stage', 'population': 'QS15544'}, 'Accession': 'SAMN39205325', 'ID': '39205325'}"
SAMN24224859,"{'title': 'Plant sample from Glycine max', 'Identifiers': {'BioSample': 'SAMN24224859', 'Sample name': 'D0_H3', 'SRA': 'SRS11352753'}, 'Organism': 'Glycine max', 'Attributes': {'isolate': '0day_hyp_3', 'cultivar': 'Williams 82', 'ecotype': 'W 82', 'age': '0day', 'tissue': 'hypocotyl'}, 'Accession': 'SAMN24224859', 'ID': '24224859'}"
SAMN02358844,"{'title': 'SD_G1_T3_A', 'Identifiers': {'BioSample': 'SAMN02358844', 'SRA': 'SRS482182', 'GEO': 'GSM1234611'}, 'Organism': 'Glycine max', 'Attributes': {'cultivar': 'Clark', 'treatment': 'Short Day (10L:14D)', 'timepoint': 'afternoon 2:30 pm'}, 'Accession': 'SAMN02358844', 'ID': '2358844'}"
SAMN30696814,"{'title': 'Soybeans in mocked group', 'Identifiers': {'BioSample': 'SAMN30696814', 'Sample name': 'W3-rep2', 'SRA': 'SRS15014398'}, 'Organism': 'Glycine max', 'Attributes': {'cultivar': 'Mengdou 28', 'tissue': 'Leaves', 'replicate': 'W3-rep2'}, 'Accession': 'SAMN30696814', 'ID': '30696814'}"
SAMN39205563,"{'title': 'QS15544_paired_L84_R1', 'Identifiers': {'BioSample': 'SAMN39205563', 'Sample name': 'RNA_seq_sample_QS15544_RIL_299', 'SRA': 'SRS20030193'}, 'Organism': 'Glycine max', 'Attributes': {'cultivar': 'Population QS15544', 'ecotype': 'Population QS15544', 'age': '25 days', 'tissue': 'Leaf tissue from V4 stage', 'population': 'QS15544'}, 'Accession': 'SAMN39205563', 'ID': '39205563'}"
SAMN37004742,"{'title': 'RNAseq, Colfax, 4 hpi, control2', 'Identifiers': {'BioSample': 'SAMN37004742', 'SRA': 'SRS18622470', 'GEO': 'GSM7713007'}, 'Organism': 'Glycine max', 'Attributes': {'tissue': 'shoot', 'genotype': 'Colfax', 'treatment': 'control'}, 'Accession': 'SAMN37004742', 'ID': '37004742'}"
SAMN31987438,"{'title': 'snap 5HN RNAseq rep1', 'Identifiers': {'BioSample': 'SAMN31987438', 'Sample name': 'snap_rep1_5HN', 'SRA': 'SRS15952120'}, 'Organism': 'Glycine max', 'Attributes': {'cultivar': 'snap mutant rep1', 'age': '35 days', 'tissue': 'nodule', 'treatment': '5HN'}, 'Accession': 'SAMN31987438', 'ID': '31987438'}"
SAMN40643034,"{'title': 'Plant sample from Glycine max', 'Identifiers': {'BioSample': 'SAMN40643034', 'Sample name': 'O3', 'SRA': 'SRS20875830'}, 'Organism': 'Glycine max', 'Attributes': {'cultivar': 'Qihaung104', 'age': 'seedling stage', 'tissue': 'root24', 'treatment': 'salt condition', 'replicate': 'biological replicate 3'}, 'Accession': 'SAMN40643034', 'ID': '40643034'}"
SAMN09715807,"{'title': 'YH28_9E2', 'Identifiers': {'BioSample': 'SAMN09715807', 'SRA': 'SRS3596002', 'GEO': 'GSM3306673'}, 'Organism': 'Glycine max', 'Attributes': {'tissue': 'The whole shoot above cotelydon', 'photoperiod': 'Sh', 'genotype': '2'}, 'Accession': 'SAMN09715807', 'ID': '9715807'}"
SAMN04349709,"{'title': 'Plant sample from Glycine max', 'Identifiers': {'BioSample': 'SAMN04349709', 'Sample name': 'LS-2', 'SRA': 'SRS1213708'}, 'Organism': 'Glycine max', 'Attributes': {'isolate': 'not applicable', 'cultivar': 'Williams 82', 'ecotype': 'not applicable', 'age': 'not applicable', 'tissue': 'Root', 'treatment': 'VMS-WW-R2'}, 'Accession': 'SAMN04349709', 'ID': '4349709'}"
SAMN06313145,"{'title': 'Gene expression analysis of Glycine max williams82 - Stem - 039-F07', 'Identifiers': {'BioSample': 'SAMN06313145', 'SRA': 'SRS2154087', 'DOE Joint Genome Institute': 'Gp0176326'}, 'Organism': 'Glycine max', 'Attributes': {'ploidy': 'missing', 'propagation': 'missing', 'cultivar': 'Williams82', 'host': 'not applicable'}, 'Accession': 'SAMN06313145', 'ID': '6313145'}"
SAMN40550407,"{'title': 'Plant sample from Glycine max', 'Identifiers': {'BioSample': 'SAMN40550407', 'Sample name': 'OE1', 'SRA': 'SRS20812452'}, 'Organism': 'Glycine max', 'Attributes': {'cultivar': 'Williams 82', 'age': 'not collected', 'tissue': 'root', 'replicate': 'replicate=biological replicate 1'}, 'Accession': 'SAMN40550407', 'ID': '40550407'}"
SAMN37961009,"{'title': 'TN5_2_1', 'Identifiers': {'BioSample': 'SAMN37961009', 'Sample name': 'TN5_2_1', 'SRA': 'SRS19348021'}, 'Organism': 'Glycine max', 'Attributes': {'isolate': 'not collected', 'cultivar': 'Liaodou 15', 'ecotype': 'not collected', 'age': 'not collected', 'tissue': 'root', 'disease': 'not collected', 'genotype': 'not collected', 'phenotype': 'not collected', 'population': 'not collected', 'sex': 'not collected', 'temperature': 'not collected', 'treatment': 'not collected', 'id': 'TN5_2_1'}, 'Accession': 'SAMN37961009', 'ID': '37961009'}"
SAMN37888475,"{'title': 'Plant sample from Glycine max', 'Identifiers': {'BioSample': 'SAMN37888475', 'Sample name': 'A6_24h_CK3', 'SRA': 'SRS19248353'}, 'Organism': 'Glycine max', 'Attributes': {'isolate': 'missing', 'cultivar': 'missing', 'ecotype': 'missing', 'age': 'V28', 'tissue': 'root'}, 'Accession': 'SAMN37888475', 'ID': '37888475'}"
SAMN37004692,"{'title': 'RNAseq, Williams 82, 4 hpi, inoculated2', 'Identifiers': {'BioSample': 'SAMN37004692', 'SRA': 'SRS18622520', 'GEO': 'GSM7713057'}, 'Organism': 'Glycine max', 'Attributes': {'tissue': 'shoot', 'genotype': 'Williams 82', 'treatment': 'P. sansomeana inoculation'}, 'Accession': 'SAMN37004692', 'ID': '37004692'}"
SAMN11807767,"{'title': 'Plant sample from Glycine max', 'Identifiers': {'BioSample': 'SAMN11807767', 'Sample name': 'CN107360_S49', 'SRA': 'SRS4816917'}, 'Organism': 'Glycine max', 'Attributes': {'cultivar': 'Sara', 'tissue': 'first trifoliate leaves and apex', 'genotype': 'CULTIVAR', 'treatment': 'stored 22 yrs after seed regeneration'}, 'Accession': 'SAMN11807767', 'ID': '11807767'}"
SAMN09716238,"{'title': 'YH10_8E4', 'Identifiers': {'BioSample': 'SAMN09716238', 'SRA': 'SRS3595591', 'GEO': 'GSM3306264'}, 'Organism': 'Glycine max', 'Attributes': {'tissue': 'The whole shoot above cotelydon', 'photoperiod': 'Sh', 'genotype': '3'}, 'Accession': 'SAMN09716238', 'ID': '9716238'}"
SAMN09715781,"{'title': 'YH30_0D2', 'Identifiers': {'BioSample': 'SAMN09715781', 'SRA': 'SRS3596026', 'GEO': 'GSM3306697'}, 'Organism': 'Glycine max', 'Attributes': {'tissue': 'The whole shoot above cotelydon', 'photoperiod': 'SD', 'genotype': '4'}, 'Accession': 'SAMN09715781', 'ID': '9715781'}"
SAMN32153536,"{'title': 'Varieties of 127', 'Identifiers': {'BioSample': 'SAMN32153536', 'Sample name': 'CX212', 'SRA': 'SRS16216818'}, 'Organism': 'Glycine max', 'Attributes': {'isolate': 'not determined', 'cultivar': 'soybean', 'ecotype': 'not determined', 'age': 'not determined', 'tissue': 'seed'}, 'Accession': 'SAMN32153536', 'ID': '32153536'}"
SAMN33463392,"{'title': 'DR1-107 Buffer-12h rep1', 'Identifiers': {'BioSample': 'SAMN33463392', 'SRA': 'SRS16906005', 'GEO': 'GSM7069004'}, 'Organism': 'Glycine max', 'Attributes': {'genotype': 'Prom3-DR1-12', 'tissue': 'Leaves (first trifoliate stage)', 'time': '12h', 'treatment': 'Sodium phosphate buffer'}, 'Accession': 'SAMN33463392', 'ID': '33463392'}"
SAMN02688417,"{'title': 'Plant sample from Glycine max', 'Identifiers': {'BioSample': 'SAMN02688417', 'Sample name': 'OF', 'SRA': 'SRS570683'}, 'Organism': 'Glycine max', 'Attributes': {'cultivar': 'HX3', 'tissue': 'open flower', 'age': 'missing'}, 'Accession': 'SAMN02688417', 'ID': '2688417'}"
SAMN22371194,"{'title': 'WD-2 24DAP greenhouse rep1', 'Identifiers': {'BioSample': 'SAMN22371194', 'SRA': 'SRS10623337', 'GEO': 'GSM5629888'}, 'Organism': 'Glycine max', 'Attributes': {'genotype': 'WD-2', 'timepoint': '24 DAP', 'tissue': 'immature embryos'}, 'Accession': 'SAMN22371194', 'ID': '22371194'}"
SAMN09715979,"{'title': 'YH21_4B4', 'Identifiers': {'BioSample': 'SAMN09715979', 'SRA': 'SRS3595831', 'GEO': 'GSM3306502'}, 'Organism': 'Glycine max', 'Attributes': {'tissue': 'The whole shoot above cotelydon', 'photoperiod': 'LD', 'genotype': '2'}, 'Accession': 'SAMN09715979', 'ID': '9715979'}"
