,SRR27792991,SAMN39682038,SRX23456615,SRP486975,PRJNA1071216,Root,soybean,CKOE-3,,Root,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR27792992,SAMN39682037,SRX23456614,SRP486975,PRJNA1071216,Root,soybean,CKOE-2,,Root,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR27792993,SAMN39682036,SRX23456613,SRP486975,PRJNA1071216,Root,soybean,CKOE-1,,Root,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR27792994,SAMN39682035,SRX23456612,SRP486975,PRJNA1071216,Root,soybean,CKKO-3,,Root,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR27792995,SAMN39682050,SRX23456611,SRP486975,PRJNA1071216,Root,soybean,WTCK-3,,Root,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR27792996,SAMN39682049,SRX23456610,SRP486975,PRJNA1071216,Root,soybean,WTCK-2,,Root,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR27792997,SAMN39682048,SRX23456609,SRP486975,PRJNA1071216,Root,soybean,WTCK-1,,Root,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR27792998,SAMN39682047,SRX23456608,SRP486975,PRJNA1071216,Root,soybean,TWT-3,,Root,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR27792999,SAMN39682046,SRX23456607,SRP486975,PRJNA1071216,Root,soybean,TWT-2,,Root,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR27793000,SAMN39682045,SRX23456606,SRP486975,PRJNA1071216,Root,soybean,TWT-1,,Root,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR27793001,SAMN39682044,SRX23456605,SRP486975,PRJNA1071216,Root,soybean,TOE-3,,Root,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR27793002,SAMN39682043,SRX23456604,SRP486975,PRJNA1071216,Root,soybean,TOE-2,,Root,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR27793003,SAMN39682034,SRX23456603,SRP486975,PRJNA1071216,Root,soybean,CKKO-2,,Root,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR27793004,SAMN39682033,SRX23456602,SRP486975,PRJNA1071216,Root,soybean,CKKO-1,,Root,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26353805,SAMN37774651,SRX22061227,SRP465767,PRJNA1027069,shoot apex,Tianlong 1,Glycine max-3,V1,V1,,,soybean,wuhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26357047,SAMN37757659,SRX22064474,SRP465775,PRJNA1026744,Leaves,AMS-MB-5-18,R-3,42 Days,NA,Charcoal rot infection soil along with 1.7mM K2SiO3 treatment (1.7mM K2SiO3 treatment by water drenching),,NA,,NA,,NA,,,,,,NA,NA,NA,"Palnt pathology\, PDKV Akola",Charchol rot,,,NA,,NA,,NA,NA,,,,,,,NA,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26357048,SAMN37757658,SRX22064473,SRP465775,PRJNA1026744,Leaves,AMS-MB-5-18,R-2,42 Days,NA,Charcoal rot infected soil (Normal watering as per requirement),,NA,,NA,,NA,,,,,,NA,NA,NA,"Palnt pathology\, PDKV Akola",Charchol rot,,,NA,,NA,,NA,NA,,,,,,,NA,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
con ,SRR26357049,SAMN37757657,SRX22064472,SRP465775,PRJNA1026744,Leaves,AMS-MB-5-18,R-1,42 Days,NA,Control (Normal watering as per requirement without charcoal rot infection),,NA,,NA,,NA,,,,,,NA,NA,NA,"Palnt pathology\, PDKV Akola",Charchol rot,,,NA,,NA,,NA,NA,,,,,,,NA,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26357050,SAMN37757656,SRX22064471,SRP465775,PRJNA1026744,Leaves,TAMS-38,S-3,42 Days,NA,Charcoal rot infected soil along with 1.7mM K2SiO3 treatment (1.7mM K2SiO3 treatment by water drenching,,NA,,NA,,NA,,,,,,NA,NA,NA,"Palnt pathology\, PDKV Akola",Charchol rot,,,NA,,NA,,NA,NA,,,,,,,NA,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26357051,SAMN37757655,SRX22064470,SRP465775,PRJNA1026744,Leaves,TAMS-38,S-2,42 Days,NA,Charcoal rot infected soil (Normal watering as per requirement),,NA,,NA,,NA,,,,,,NA,NA,NA,"Palnt pathology\, PDKV Akola",Charchol rot,,,NA,,NA,,NA,NA,,,,,,,NA,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
con ,SRR26357052,SAMN37757654,SRX22064469,SRP465775,PRJNA1026744,Leaves,TAMS-38,S-1,42 Days,NA,Control (Normal watering as per requirement without charcoal rot infection),,NA,NA,NA,,NA,,,,,,NA,NA,NA,"Palnt pathology\, PDKV Akola",Charchol rot,,,NA,,NA,,NA,NA,,,,,,,NA,NA,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26357826,SAMN37776273,SRX22065236,SRP465791,PRJNA1027098,shoot apex,tianlong 1`,Glycine max-4,v1,v1,,,soybean,wuhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26358883,SAMN37776975,SRX22066275,SRP465801,PRJNA1027104,shoot apex,Tianlong,Glycine max-5,v1,v1,,,soybean,wuhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26359029,SAMN37777893,SRX22066417,SRP465810,PRJNA1027108,shoot apex,tianlong 1,Glycine max-6,v1,v1,,,soybean,wuhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26353535,SAMN37771507,SRX22060957,SRP465761,PRJNA1027004,shoot apex,Tianlong 1,Glycine max-2,V1,V1,,,soybean,wuhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR25011266,SAMN35882922,SRX20766404,SRP445613,PRJNA986000,ROOT,,S9,12H,,"Inoculated with nodC-\, treated with DMSO",,,Williams 82,Williams 82,replicate = biological replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR25011267,SAMN35882921,SRX20766403,SRP445613,PRJNA986000,ROOT,,S8,12H,,"Inoculated with nodC-\, treated with DMSO",,,Williams 82,Williams 82,replicate = biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR25011268,SAMN35882920,SRX20766402,SRP445613,PRJNA986000,ROOT,,S7,12H,,"Inoculated with nodC-\, treated with DMSO",,,Williams 82,Williams 82,replicate = biological replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR25011269,SAMN35882919,SRX20766401,SRP445613,PRJNA986000,ROOT,,S6,12H,,"Inoculated with USDA110\, treated with DMSO",,,Williams 82,Williams 82,replicate = biological replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR25011270,SAMN35882918,SRX20766400,SRP445613,PRJNA986000,ROOT,,S5,12H,,"Inoculated with USDA110\, treated with DMSO",,,Williams 82,Williams 82,replicate = biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR25011271,SAMN35882917,SRX20766399,SRP445613,PRJNA986000,ROOT,,S4,12H,,"Inoculated with USDA110\, treated with DMSO",,,Williams 82,Williams 82,replicate = biological replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR25011272,SAMN35882916,SRX20766398,SRP445613,PRJNA986000,ROOT,,S3,12H,,"Inoculated with USDA110\, treated with eBL",,,Williams 82,Williams 82,replicate = biological replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR25011273,SAMN35882915,SRX20766397,SRP445613,PRJNA986000,ROOT,,S2,12H,,"Inoculated with USDA110\, treated with eBL",,,Williams 82,Williams 82,replicate = biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR25011274,SAMN35882914,SRX20766396,SRP445613,PRJNA986000,ROOT,,S1,12H,,"Inoculated with USDA110\, treated with eBL",,,Williams 82,Williams 82,replicate = biological replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
con ,SRR27482335,SAMN39334574,SRX23153643,SRP482932,PRJNA1063219,root,Williams 82,GSM8010188,,,control+OP,root,,,,,,,,,,,,,,,,,,Soybean root cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
con ,SRR27482336,SAMN39334575,SRX23153642,SRP482932,PRJNA1063219,root,Williams 82,GSM8010187,,,control+OP,root,,,,,,,,,,,,,,,,,,Soybean root cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
con ,SRR27482337,SAMN39334576,SRX23153641,SRP482932,PRJNA1063219,root,Williams 82,GSM8010186,,,control+OP,root,,,,,,,,,,,,,,,,,,Soybean root cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
con ,SRR27482338,SAMN39334577,SRX23153640,SRP482932,PRJNA1063219,root,Williams 82,GSM8010185,,,control,root,,,,,,,,,,,,,,,,,,Soybean root cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
con ,SRR27482339,SAMN39334578,SRX23153639,SRP482932,PRJNA1063219,root,Williams 82,GSM8010184,,,control,root,,,,,,,,,,,,,,,,,,Soybean root cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
con ,SRR27482340,SAMN39334579,SRX23153638,SRP482932,PRJNA1063219,root,Williams 82,GSM8010183,,,control,root,,,,,,,,,,,,,,,,,,Soybean root cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR27482341,SAMN39334580,SRX23153637,SRP482932,PRJNA1063219,root,Williams 82,GSM8010182,,,Cd+OP,root,,,,,,,,,,,,,,,,,,Soybean root cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR27482342,SAMN39334581,SRX23153636,SRP482932,PRJNA1063219,root,Williams 82,GSM8010181,,,Cd+OP,root,,,,,,,,,,,,,,,,,,Soybean root cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR27482343,SAMN39334582,SRX23153635,SRP482932,PRJNA1063219,root,Williams 82,GSM8010180,,,Cd+OP,root,,,,,,,,,,,,,,,,,,Soybean root cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR27482344,SAMN39334583,SRX23153634,SRP482932,PRJNA1063219,root,Williams 82,GSM8010179,,,Cd,root,,,,,,,,,,,,,,,,,,Soybean root cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR27482345,SAMN39334584,SRX23153633,SRP482932,PRJNA1063219,root,Williams 82,GSM8010178,,,Cd,root,,,,,,,,,,,,,,,,,,Soybean root cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR27482346,SAMN39334585,SRX23153632,SRP482932,PRJNA1063219,root,Williams 82,GSM8010177,,,Cd,root,,,,,,,,,,,,,,,,,,Soybean root cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26596338,SAMN37961010,SRX22297289,SRP469392,PRJNA1031779,root,Liaodou 15,TN5_3_1,not collected,not collected,not collected,,not collected,not collected,not collected,,not collected,,,,,,not collected,not collected,not collected,not collected,not collected,,,not collected,,not collected,,not collected,not collected,,,TN5_3_1,,,,not collected,not collected,,,,,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26596339,SAMN37961011,SRX22297288,SRP469392,PRJNA1031779,root,Liaodou 15,CN5_1_1,not collected,not collected,not collected,,not collected,not collected,not collected,,not collected,,,,,,not collected,not collected,not collected,not collected,not collected,,,not collected,,not collected,,not collected,not collected,,,CN5_1_1,,,,not collected,not collected,,,,,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26596340,SAMN37961009,SRX22297287,SRP469392,PRJNA1031779,root,Liaodou 15,TN5_2_1,not collected,not collected,not collected,,not collected,not collected,not collected,,not collected,,,,,,not collected,not collected,not collected,not collected,not collected,,,not collected,,not collected,,not collected,not collected,,,TN5_2_1,,,,not collected,not collected,,,,,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26596341,SAMN37961008,SRX22297286,SRP469392,PRJNA1031779,root,Liaodou 15,TN5_1_1,not collected,not collected,not collected,,not collected,not collected,not collected,,not collected,,,,,,not collected,not collected,not collected,not collected,not collected,,,not collected,,not collected,,not collected,not collected,,,TN5_1_1,,,,not collected,not collected,,,,,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26596342,SAMN37961007,SRX22297285,SRP469392,PRJNA1031779,root,Liaodou 15,C5_3_1,not collected,not collected,not collected,,not collected,not collected,not collected,,not collected,,,,,,not collected,not collected,not collected,not collected,not collected,,,not collected,,not collected,,not collected,not collected,,,C5_3_1,,,,not collected,not collected,,,,,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26596343,SAMN37961037,SRX22297284,SRP469392,PRJNA1031779,root,Liaodou 15,CN5_3_2,not collected,not collected,not collected,,not collected,not collected,not collected,,not collected,,,,,,not collected,not collected,not collected,not collected,not collected,,,not collected,,not collected,,not collected,not collected,,,CN5_3_2,,,,not collected,not collected,,,,,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26596344,SAMN37961006,SRX22297283,SRP469392,PRJNA1031779,root,Liaodou 15,C5_2_1,not collected,not collected,not collected,,not collected,not collected,not collected,,not collected,,,,,,not collected,not collected,not collected,not collected,not collected,,,not collected,,not collected,,not collected,not collected,,,C5_2_1,,,,not collected,not collected,,,,,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26596345,SAMN37961019,SRX22297282,SRP469392,PRJNA1031779,root,Liaodou 15,C10_3_1,not collected,not collected,not collected,,not collected,not collected,not collected,,not collected,,,,,,not collected,not collected,not collected,not collected,not collected,,,not collected,,not collected,,not collected,not collected,,,C10_3_1,,,,not collected,not collected,,,,,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26596346,SAMN37961020,SRX22297281,SRP469392,PRJNA1031779,root,Liaodou 15,TN10_1_1,not collected,not collected,not collected,,not collected,not collected,not collected,,not collected,,,,,,not collected,not collected,not collected,not collected,not collected,,,not collected,,not collected,,not collected,not collected,,,TN10_1_1,,,,not collected,not collected,,,,,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26596347,SAMN37961021,SRX22297280,SRP469392,PRJNA1031779,root,Liaodou 15,TN10_2_1,not collected,not collected,not collected,,not collected,not collected,not collected,,not collected,,,,,,not collected,not collected,not collected,not collected,not collected,,,not collected,,not collected,,not collected,not collected,,,TN10_2_1,,,,not collected,not collected,,,,,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26596348,SAMN37961004,SRX22297279,SRP469392,PRJNA1031779,root,Liaodou 15,T5_3_1,not collected,not collected,not collected,,not collected,not collected,not collected,,not collected,,,,,,not collected,not collected,not collected,not collected,not collected,,,not collected,,not collected,,not collected,not collected,,,T5_3_1,,,,not collected,not collected,,,,,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26596349,SAMN37961022,SRX22297278,SRP469392,PRJNA1031779,root,Liaodou 15,TN10_3_1,not collected,not collected,not collected,,not collected,not collected,not collected,,not collected,,,,,,not collected,not collected,not collected,not collected,not collected,,,not collected,,not collected,,not collected,not collected,,,TN10_3_1,,,,not collected,not collected,,,,,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26596350,SAMN37961023,SRX22297277,SRP469392,PRJNA1031779,root,Liaodou 15,CN10_1_1,not collected,not collected,not collected,,not collected,not collected,not collected,,not collected,,,,,,not collected,not collected,not collected,not collected,not collected,,,not collected,,not collected,,not collected,not collected,,,CN10_1_1,,,,not collected,not collected,,,,,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26596351,SAMN37961024,SRX22297276,SRP469392,PRJNA1031779,root,Liaodou 15,CN10_2_1,not collected,not collected,not collected,,not collected,not collected,not collected,,not collected,,,,,,not collected,not collected,not collected,not collected,not collected,,,not collected,,not collected,,not collected,not collected,,,CN10_2_1,,,,not collected,not collected,,,,,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26596352,SAMN37961025,SRX22297275,SRP469392,PRJNA1031779,root,Liaodou 15,CN10_3_1,not collected,not collected,not collected,,not collected,not collected,not collected,,not collected,,,,,,not collected,not collected,not collected,not collected,not collected,,,not collected,,not collected,,not collected,not collected,,,CN10_3_1,,,,not collected,not collected,,,,,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26596353,SAMN37961005,SRX22297274,SRP469392,PRJNA1031779,root,Liaodou 15,C5_1_1,not collected,not collected,not collected,,not collected,not collected,not collected,,not collected,,,,,,not collected,not collected,not collected,not collected,not collected,,,not collected,,not collected,,not collected,not collected,,,C5_1_1,,,,not collected,not collected,,,,,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26596354,SAMN37961034,SRX22297273,SRP469392,PRJNA1031779,root,Liaodou 15,TN5_3_2,not collected,not collected,not collected,,not collected,not collected,not collected,,not collected,,,,,,not collected,not collected,not collected,not collected,not collected,,,not collected,,not collected,,not collected,not collected,,,TN5_3_2,,,,not collected,not collected,,,,,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26596355,SAMN37961014,SRX22297272,SRP469392,PRJNA1031779,root,Liaodou 15,T10_1_1,not collected,not collected,not collected,,not collected,not collected,not collected,,not collected,,,,,,not collected,not collected,not collected,not collected,not collected,,,not collected,,not collected,,not collected,not collected,,,T10_1_1,,,,not collected,not collected,,,,,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26596356,SAMN37961015,SRX22297271,SRP469392,PRJNA1031779,root,Liaodou 15,T10_2_1,not collected,not collected,not collected,,not collected,not collected,not collected,,not collected,,,,,,not collected,not collected,not collected,not collected,not collected,,,not collected,,not collected,,not collected,not collected,,,T10_2_1,,,,not collected,not collected,,,,,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26596357,SAMN37961016,SRX22297270,SRP469392,PRJNA1031779,root,Liaodou 15,T10_3_1,not collected,not collected,not collected,,not collected,not collected,not collected,,not collected,,,,,,not collected,not collected,not collected,not collected,not collected,,,not collected,,not collected,,not collected,not collected,,,T10_3_1,,,,not collected,not collected,,,,,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26596358,SAMN37961017,SRX22297269,SRP469392,PRJNA1031779,root,Liaodou 15,C10_1_1,not collected,not collected,not collected,,not collected,not collected,not collected,,not collected,,,,,,not collected,not collected,not collected,not collected,not collected,,,not collected,,not collected,,not collected,not collected,,,C10_1_1,,,,not collected,not collected,,,,,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26596359,SAMN37961018,SRX22297268,SRP469392,PRJNA1031779,root,Liaodou 15,C10_2_1,not collected,not collected,not collected,,not collected,not collected,not collected,,not collected,,,,,,not collected,not collected,not collected,not collected,not collected,,,not collected,,not collected,,not collected,not collected,,,C10_2_1,,,,not collected,not collected,,,,,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26596360,SAMN37961013,SRX22297267,SRP469392,PRJNA1031779,root,Liaodou 15,CN5_3_1,not collected,not collected,not collected,,not collected,not collected,not collected,,not collected,,,,,,not collected,not collected,not collected,not collected,not collected,,,not collected,,not collected,,not collected,not collected,,,CN5_3_1,,,,not collected,not collected,,,,,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26596361,SAMN37961012,SRX22297266,SRP469392,PRJNA1031779,root,Liaodou 15,CN5_2_1,not collected,not collected,not collected,,not collected,not collected,not collected,,not collected,,,,,,not collected,not collected,not collected,not collected,not collected,,,not collected,,not collected,,not collected,not collected,,,CN5_2_1,,,,not collected,not collected,,,,,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26596362,SAMN37961003,SRX22297265,SRP469392,PRJNA1031779,root,Liaodou 15,T5_2_1,not collected,not collected,not collected,,not collected,not collected,not collected,,not collected,,,,,,not collected,not collected,not collected,not collected,not collected,,,not collected,,not collected,,not collected,not collected,,,T5_2_1,,,,not collected,not collected,,,,,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR26596363,SAMN37961002,SRX22297264,SRP469392,PRJNA1031779,root,Liaodou 15,T5_1_1,not collected,not collected,not collected,,not collected,not collected,not collected,,not collected,,,,,,not collected,not collected,not collected,not collected,not collected,,,not collected,,not collected,,not collected,not collected,,,T5_1_1,,,,not collected,not collected,,,,,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR25020606,SAMN35982309,SRX20775713,SRP445768,PRJNA987518,root,Williams 82,Lyso_2_DKDL230003600-1A_H72F5DSX7_L3_1.fq,5days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
