biosample,control,stress,drought,bacteria,inoculated,flood,deficit,infest,pathogen,acid,fungal
SAMN32153874,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153875,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153876,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153877,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153878,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153879,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153880,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153881,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153882,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153883,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153884,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153885,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153886,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153887,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153888,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153889,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153890,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153891,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153892,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153893,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153894,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153895,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153896,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153897,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153898,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153899,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153900,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153901,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153902,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153903,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153904,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153905,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153906,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153907,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153908,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153909,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153910,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153911,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153912,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153913,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153914,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153915,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153916,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153917,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153918,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153919,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153920,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153921,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153922,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153923,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153924,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153925,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153926,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153927,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153928,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153929,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153930,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153931,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153932,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153933,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153934,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153935,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153936,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153937,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153938,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153939,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153940,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153941,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153942,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153943,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153944,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153945,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153946,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153947,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153948,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153949,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153950,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153951,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153952,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153953,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153954,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153955,[],[],[],[],[],[],[],[],[],[],[]
SAMN32153956,[],[],[],[],[],[],[],[],[],[],[]
SAMN32316679,[],[],[],[],[],[],[],[],[],[],[]
SAMN32316680,[],[],[],[],[],[],[],[],[],[],[]
SAMN32316681,[],[],[],[],[],[],[],[],[],[],[]
SAMN32316682,[],[],[],[],[],[],[],[],[],[],[]
SAMN32509938,"['attributes', 'jattr', 'isolate_sam_ss_dpl100', 'Attributes']",[],[],[],[],[],[],[],[],[],[]
SAMN32509939,"['attributes', 'jattr', 'isolate_sam_ss_dpl100', 'Attributes']",[],[],[],[],[],[],[],[],[],[]
SAMN32509940,"['attributes', 'jattr', 'isolate_sam_ss_dpl100', 'Attributes']",[],[],[],[],[],[],[],[],[],[]
SAMN32509941,[],[],[],[],[],[],[],[],[],[],[]
SAMN32509942,[],[],[],[],[],[],[],[],[],[],[]
SAMN32509943,[],[],[],[],[],[],[],[],[],[],[]
SAMN32509944,[],[],[],[],[],[],[],[],[],[],[]
SAMN32509945,[],[],[],[],[],[],[],[],[],[],[]
SAMN32509946,[],[],[],[],[],[],[],[],[],[],[]
SAMN32509947,[],[],[],[],[],[],[],[],[],[],[]
SAMN32509948,[],[],[],[],[],[],[],[],[],[],[]
SAMN32509949,[],[],[],[],[],[],[],[],[],[],[]
SAMN32509950,[],[],[],[],[],[],[],[],[],[],[]
SAMN32509951,[],[],[],[],[],[],[],[],[],[],[]
SAMN32509952,[],[],[],[],[],[],[],[],[],[],[]
SAMN32509953,[],[],[],[],[],[],[],[],[],[],[]
SAMN32509954,[],[],[],[],[],[],[],[],[],[],[]
SAMN32509955,[],[],[],[],[],[],[],[],[],[],[]
SAMN32613970,[],[],[],[],[],[],[],[],[],[],[]
SAMN32613971,[],[],[],[],[],[],[],[],[],[],[]
SAMN32613972,[],[],[],[],[],[],[],[],[],[],[]
SAMN32613973,[],[],[],[],[],[],[],[],[],[],[]
SAMN32613974,[],[],[],[],[],[],[],[],[],[],[]
SAMN32613975,[],[],[],[],[],[],[],[],[],[],[]
SAMN32637992,[],[],[],[],[],[],[],[],[],[],[]
SAMN32735668,[],[],[],[],[],[],[],[],[],[],[]
SAMN32735669,[],[],[],[],[],[],[],[],[],[],[]
SAMN32735670,[],[],[],[],[],[],[],[],[],[],[]
SAMN32735671,[],[],[],[],[],[],[],[],[],[],[]
SAMN32735672,[],[],[],[],[],[],[],[],[],[],[]
SAMN32735673,[],[],[],[],[],[],[],[],[],[],[]
SAMN32735674,[],[],[],[],[],[],[],[],[],[],[]
SAMN32735675,[],[],[],[],[],[],[],[],[],[],[]
SAMN32735676,[],[],[],[],[],[],[],[],[],[],[]
SAMN32735677,[],[],[],[],[],[],[],[],[],[],[]
SAMN32735678,[],[],[],[],[],[],[],[],[],[],[]
SAMN32735679,[],[],[],[],[],[],[],[],[],[],[]
SAMN32735680,[],[],[],[],[],[],[],[],[],[],[]
SAMN32735681,[],[],[],[],[],[],[],[],[],[],[]
SAMN32735682,[],[],[],[],[],[],[],[],[],[],[]
SAMN32735683,[],[],[],[],[],[],[],[],[],[],[]
SAMN32735684,[],[],[],[],[],[],[],[],[],[],[]
SAMN32735685,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989737,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989738,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989739,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989740,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989741,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989742,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989743,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989744,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989745,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989746,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989747,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989748,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989749,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989750,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989751,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989752,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989753,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989754,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989755,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989756,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989757,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989758,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989759,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989760,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989761,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989762,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989763,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989764,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989765,[],[],[],[],[],[],[],[],[],[],[]
SAMN32989766,[],[],[],[],[],[],[],[],[],[],[]
SAMN33196661,[],[],[],[],[],[],[],[],[],[],[]
SAMN33196662,[],[],[],[],[],[],[],[],[],[],[]
SAMN33196663,[],[],[],[],[],[],[],[],[],[],[]
SAMN33196664,[],[],[],[],[],[],[],[],[],[],[]
SAMN33196665,[],[],[],[],[],[],[],[],[],[],[]
SAMN33196666,[],[],[],[],[],[],[],[],[],[],[]
SAMN33196667,[],[],[],[],[],[],[],[],[],[],[]
SAMN33196668,[],[],[],[],[],[],[],[],[],[],[]
SAMN33199881,[],"['attributes', 'jattr', 'treatment_sam_ss_dpl55', 'isolate_sam_ss_dpl100', 'title', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN33199882,[],"['attributes', 'jattr', 'treatment_sam_ss_dpl55', 'isolate_sam_ss_dpl100', 'title', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN33199883,[],"['attributes', 'jattr', 'treatment_sam_ss_dpl55', 'isolate_sam_ss_dpl100', 'title', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN33199884,[],[],[],[],[],[],[],[],[],[],[]
SAMN33199885,[],[],[],[],[],[],[],[],[],[],[]
SAMN33199886,[],[],[],[],[],[],[],[],[],[],[]
SAMN33199887,[],"['attributes', 'jattr', 'treatment_sam_ss_dpl55', 'isolate_sam_ss_dpl100', 'title', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN33199888,[],"['attributes', 'jattr', 'treatment_sam_ss_dpl55', 'isolate_sam_ss_dpl100', 'title', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN33199889,[],"['attributes', 'jattr', 'treatment_sam_ss_dpl55', 'isolate_sam_ss_dpl100', 'title', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN33199890,[],[],[],[],[],[],[],[],[],[],[]
SAMN33199891,[],[],[],[],[],[],[],[],[],[],[]
SAMN33199892,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295235,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295236,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295237,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295238,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295239,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295240,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295241,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295242,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295243,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295244,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295245,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295246,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295247,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295248,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295249,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295250,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295251,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295252,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295253,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295254,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295255,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295256,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295257,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295258,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295259,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295260,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295261,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295262,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295263,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295264,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295265,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295266,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295267,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295268,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295269,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295270,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295271,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295272,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295273,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295274,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295275,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295276,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295277,[],[],[],[],[],[],[],[],[],[],[]
SAMN33295278,[],[],[],[],[],[],[],[],[],[],[]
SAMN33310580,[],[],[],[],[],[],[],[],[],[],[]
SAMN33310581,[],[],[],[],[],[],[],[],[],[],[]
SAMN33310582,[],[],[],[],[],[],[],[],[],[],[]
SAMN33310583,[],[],[],[],[],[],[],[],[],[],[]
SAMN33310584,[],[],[],[],[],[],[],[],[],[],[]
SAMN33310585,[],[],[],[],[],[],[],[],[],[],[]
SAMN33310586,[],[],[],[],[],[],[],[],[],[],[]
SAMN33310587,[],[],[],[],[],[],[],[],[],[],[]
SAMN33310588,[],[],[],[],[],[],[],[],[],[],[]
SAMN33310589,[],[],[],[],[],[],[],[],[],[],[]
SAMN33310590,[],[],[],[],[],[],[],[],[],[],[]
SAMN33310591,[],[],[],[],[],[],[],[],[],[],[]
SAMN33330367,"['sample_name', 'attributes', 'jattr', 'primary_search', 'Identifiers']",[],[],[],[],[],[],[],[],[],[]
SAMN33330368,"['sample_name', 'attributes', 'jattr', 'primary_search', 'Identifiers']",[],[],[],[],[],[],[],[],[],[]
SAMN33330369,"['sample_name', 'attributes', 'jattr', 'primary_search', 'Identifiers']",[],[],[],[],[],[],[],[],[],[]
SAMN33330370,[],[],[],[],[],[],[],[],[],[],[]
SAMN33330371,[],[],[],[],[],[],[],[],[],[],[]
SAMN33330372,[],[],[],[],[],[],[],[],[],[],[]
SAMN33330373,[],[],[],[],[],[],[],[],[],[],[]
SAMN33330374,[],[],[],[],[],[],[],[],[],[],[]
SAMN33330375,[],[],[],[],[],[],[],[],[],[],[]
SAMN33359912,[],[],[],[],[],[],[],[],[],[],[]
SAMN33359913,[],[],[],[],[],[],[],[],[],[],[]
SAMN33359914,[],[],[],[],[],[],[],[],[],[],[]
SAMN33359915,[],[],[],[],[],[],[],[],[],[],[]
SAMN33359916,[],[],[],[],[],[],[],[],[],[],[]
SAMN33359917,[],[],[],[],[],[],[],[],[],[],[]
SAMN33359918,[],[],[],[],[],[],[],[],[],[],[]
SAMN33359919,[],[],[],[],[],[],[],[],[],[],[]
SAMN33359920,[],[],[],[],[],[],[],[],[],[],[]
SAMN33359921,[],[],[],[],[],[],[],[],[],[],[]
SAMN33359922,[],[],[],[],[],[],[],[],[],[],[]
SAMN33359923,[],[],[],[],[],[],[],[],[],[],[]
SAMN33359924,[],[],[],[],[],[],[],[],[],[],[]
SAMN33359925,[],[],[],[],[],[],[],[],[],[],[]
SAMN33359926,[],[],[],[],[],[],[],[],[],[],[]
SAMN33359927,[],[],[],[],[],[],[],[],[],[],[]
SAMN33359928,[],[],[],[],[],[],[],[],[],[],[]
SAMN33359929,[],[],[],[],[],[],[],[],[],[],[]
SAMN33359930,[],[],[],[],[],[],[],[],[],[],[]
SAMN33359931,[],[],[],[],[],[],[],[],[],[],[]
SAMN33359932,[],[],[],[],[],[],[],[],[],[],[]
SAMN33359933,[],[],[],[],[],[],[],[],[],[],[]
SAMN33359934,[],[],[],[],[],[],[],[],[],[],[]
SAMN33359935,[],[],[],[],[],[],[],[],[],[],[]
SAMN33386377,[],[],[],[],[],[],[],[],[],[],[]
SAMN33427311,[],[],[],[],[],[],[],[],[],[],[]
SAMN33439881,[],[],[],[],[],[],[],[],[],[],[]
SAMN33439883,[],[],[],[],[],[],[],[],[],[],[]
SAMN33439947,[],[],[],[],[],[],[],[],[],[],[]
SAMN33439948,[],[],[],[],[],[],[],[],[],[],[]
SAMN33439949,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463363,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463364,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463365,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463366,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463367,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463368,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463369,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463370,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463371,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463372,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463373,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463374,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463375,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463376,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463377,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463378,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463379,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463380,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463381,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463382,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463383,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463384,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463385,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463386,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463387,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463388,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463389,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463390,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463391,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463392,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463393,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463394,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463395,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463396,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463397,[],[],[],[],[],[],[],[],[],[],[]
SAMN33463398,[],[],[],[],[],[],[],[],[],[],[]
SAMN33560451,[],[],[],[],[],[],[],[],[],[],[]
SAMN33560452,[],[],[],[],[],[],[],[],[],[],[]
SAMN33560453,[],[],[],[],[],[],[],[],[],[],[]
SAMN33560454,[],[],[],[],[],[],[],[],[],[],[]
SAMN33560455,[],[],[],[],[],[],[],[],[],[],[]
SAMN33560456,[],[],[],[],[],[],[],[],[],[],[]
SAMN33560457,[],[],[],[],[],[],[],[],[],[],[]
SAMN33560458,[],[],[],[],[],[],[],[],[],[],[]
SAMN33560459,[],[],[],[],[],[],[],[],[],[],[]
SAMN33560460,[],[],[],[],[],[],[],[],[],[],[]
SAMN33560461,[],[],[],[],[],[],[],[],[],[],[]
SAMN33560462,[],[],[],[],[],[],[],[],[],[],[]
SAMN33560463,[],[],[],[],[],[],[],[],[],[],[]
SAMN33560464,[],[],[],[],[],[],[],[],[],[],[]
SAMN33560465,[],[],[],[],[],[],[],[],[],[],[]
SAMN33574151,[],[],[],[],[],[],[],[],[],[],[]
SAMN33574153,[],[],[],[],[],[],[],[],[],[],[]
SAMN33574155,[],[],[],[],[],[],[],[],[],[],[]
SAMN33574157,[],[],[],[],[],[],[],[],[],[],[]
SAMN33574159,[],[],[],[],[],[],[],[],[],[],[]
SAMN33574161,[],[],[],[],[],[],[],[],[],[],[]
SAMN33585641,[],[],[],[],[],[],[],[],[],[],[]
SAMN33590272,[],[],[],[],[],[],[],[],[],[],[]
SAMN33590273,[],[],[],[],[],[],[],[],[],[],[]
SAMN33590274,[],[],[],[],[],[],[],[],[],[],[]
SAMN33590275,[],[],[],[],[],[],[],[],[],[],[]
SAMN33590276,[],[],[],[],[],[],[],[],[],[],[]
SAMN33590277,[],[],[],[],[],[],[],[],[],[],[]
SAMN33590278,[],[],[],[],[],[],[],[],[],[],[]
SAMN33590279,[],[],[],[],[],[],[],[],[],[],[]
SAMN33590280,[],[],[],[],[],[],[],[],[],[],[]
SAMN33590281,[],[],[],[],[],[],[],[],[],[],[]
SAMN33590282,[],[],[],[],[],[],[],[],[],[],[]
SAMN33845187,[],[],[],[],[],[],[],[],[],[],[]
SAMN33845188,[],[],[],[],[],[],[],[],[],[],[]
SAMN33845189,[],[],[],[],[],[],[],[],[],[],[]
SAMN33927104,[],[],[],[],[],[],[],[],[],[],[]
SAMN33927105,[],[],[],[],[],[],[],[],[],[],[]
SAMN33927106,[],[],[],[],[],[],[],[],[],[],[]
SAMN33927107,[],[],[],[],[],[],[],[],[],[],[]
SAMN33927108,[],[],[],[],[],[],[],[],[],[],[]
SAMN33927109,[],[],[],[],[],[],[],[],[],[],[]
SAMN33927110,[],[],[],[],[],[],[],[],[],[],[]
SAMN33927111,[],[],[],[],[],[],[],[],[],[],[]
SAMN33927112,[],[],[],[],[],[],[],[],[],[],[]
SAMN33927113,[],[],[],[],[],[],[],[],[],[],[]
SAMN33927114,[],[],[],[],[],[],[],[],[],[],[]
SAMN33927115,[],[],[],[],[],[],[],[],[],[],[]
SAMN33927116,[],[],[],[],[],[],[],[],[],[],[]
SAMN33927117,[],[],[],[],[],[],[],[],[],[],[]
SAMN33927118,[],[],[],[],[],[],[],[],[],[],[]
SAMN33927119,[],[],[],[],[],[],[],[],[],[],[]
SAMN33927120,[],[],[],[],[],[],[],[],[],[],[]
SAMN33927121,[],[],[],[],[],[],[],[],[],[],[]
SAMN33927122,[],[],[],[],[],[],[],[],[],[],[]
SAMN33927123,[],[],[],[],[],[],[],[],[],[],[]
SAMN33927124,[],[],[],[],[],[],[],[],[],[],[]
SAMN33988712,[],[],[],[],[],[],[],[],[],[],[]
SAMN33988713,[],[],[],[],[],[],[],[],[],[],[]
SAMN33988714,[],[],[],[],[],[],[],[],[],[],[]
SAMN33988715,[],[],[],[],[],[],[],[],[],[],[]
SAMN33988716,[],[],[],[],[],[],[],[],[],[],[]
SAMN33988717,[],[],[],[],[],[],[],[],[],[],[]
SAMN33988718,"['attributes', 'jattr', 'treatment_sam_ss_dpl55', 'Attributes']",[],[],[],[],[],[],[],[],[],[]
SAMN33988719,"['attributes', 'jattr', 'treatment_sam_ss_dpl55', 'Attributes']",[],[],[],[],[],[],[],[],[],[]
SAMN33988720,"['attributes', 'jattr', 'treatment_sam_ss_dpl55', 'Attributes']",[],[],[],[],[],[],[],[],[],[]
SAMN33988721,[],[],[],[],[],[],[],[],[],[],[]
SAMN33988722,[],[],[],[],[],[],[],[],[],[],[]
SAMN33988723,[],[],[],[],[],[],[],[],[],[],[]
SAMN33988724,[],[],[],[],[],[],[],[],[],[],[]
SAMN33988725,[],[],[],[],[],[],[],[],[],[],[]
SAMN33988726,[],[],[],[],[],[],[],[],[],[],[]
SAMN33988727,"['attributes', 'jattr', 'treatment_sam_ss_dpl55', 'Attributes']",[],[],[],[],[],[],[],[],[],[]
SAMN33988728,"['attributes', 'jattr', 'treatment_sam_ss_dpl55', 'Attributes']",[],[],[],[],[],[],[],[],[],[]
SAMN33988729,"['attributes', 'jattr', 'treatment_sam_ss_dpl55', 'Attributes']",[],[],[],[],[],[],[],[],[],[]
SAMN33988730,[],[],[],[],[],[],[],[],[],[],[]
SAMN33988731,[],[],[],[],[],[],[],[],[],[],[]
SAMN33988732,[],[],[],[],[],[],[],[],[],[],[]
SAMN33988733,[],[],[],[],[],[],[],[],[],[],[]
SAMN33988734,[],[],[],[],[],[],[],[],[],[],[]
SAMN33988735,[],[],[],[],[],[],[],[],[],[],[]
SAMN33988736,"['attributes', 'jattr', 'treatment_sam_ss_dpl55', 'Attributes']",[],[],[],[],[],[],[],[],[],[]
SAMN33988737,"['attributes', 'jattr', 'treatment_sam_ss_dpl55', 'Attributes']",[],[],[],[],[],[],[],[],[],[]
SAMN33988738,"['attributes', 'jattr', 'treatment_sam_ss_dpl55', 'Attributes']",[],[],[],[],[],[],[],[],[],[]
SAMN34042789,[],[],[],[],[],[],[],[],[],[],[]
SAMN34042790,[],[],[],[],[],[],[],[],[],[],[]
SAMN34042791,[],[],[],[],[],[],[],[],[],[],[]
SAMN34042792,[],[],[],[],[],[],[],[],[],[],[]
SAMN34042793,[],[],[],[],[],[],[],[],[],[],[]
SAMN34042794,[],[],[],[],[],[],[],[],[],[],[]
SAMN34045328,[],[],[],[],[],[],[],[],[],[],[]
SAMN34062139,[],[],[],[],[],[],[],[],[],[],[]
SAMN34062140,[],[],[],[],[],[],[],[],[],[],[]
SAMN34062141,[],[],[],[],[],[],[],[],[],[],[]
SAMN34062142,[],[],[],[],[],[],[],[],[],[],[]
SAMN34062143,[],[],[],[],[],[],[],[],[],[],[]
SAMN34062144,[],[],[],[],[],[],[],[],[],[],[]
SAMN34062145,['title'],[],[],[],[],[],[],[],[],[],[]
SAMN34062146,['title'],[],[],[],[],[],[],[],[],[],[]
SAMN34062147,['title'],[],[],[],[],[],[],[],[],[],[]
SAMN34136063,[],[],[],[],[],[],[],[],[],[],[]
SAMN34136064,[],[],[],[],[],[],[],[],[],[],[]
SAMN34136066,[],[],[],[],[],[],[],[],[],[],[]
SAMN34136067,[],[],[],[],[],[],[],[],[],[],[]
SAMN34136068,[],[],[],[],[],[],[],[],[],[],[]
SAMN34136069,[],[],[],[],[],[],[],[],[],[],[]
SAMN34136070,[],[],[],[],[],[],[],[],[],[],[]
SAMN34136138,[],[],[],[],[],[],[],[],[],[],[]
SAMN34136139,[],[],[],[],[],[],[],[],[],[],[]
